"作者","Author full names","作者 ID","文献标题","年份","来源出版物名称","链接","摘要"
"Schumann J.H.; Wünderlich N.V.; Evanschitzky H.","Schumann, Jan H. (36474167800); Wünderlich, Nancy V. (54411551600); Evanschitzky, Heiner (55996823300)","36474167800; 54411551600; 55996823300","Spillover Effects of Service Failures in Coalition Loyalty Programs: The Buffering Effect of Special Treatment Benefits","2014","Journal of Retailing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895910874&doi=10.1016%2fj.jretai.2013.06.005&partnerID=40&md5=2cedffd3b18a7534f70731ca23c4a092","Coalition loyalty programs are on the rise, yet few studies investigate the impact of service failures in such programs. Using data from a retail context, the authors show that a program partner deemed responsible for a service failure suffers negative customer responses. However, customers' perceptions of the benefits of the coalition loyalty program buffer these consequences. Perhaps most importantly, when customers perceive the program's special treatment benefits as low, direct and indirect spillover effects occur, such that a service failure by one program partner has a negative effect on customer loyalty toward the program itself. © 2013 New York University."
"Mimouni Chaabane A.; Pez V.","Mimouni Chaabane, Aida (26030995200); Pez, Virginie (56703421100)","26030995200; 56703421100","“Make me feel special”: Are hierarchical loyalty programs a panacea for all brands? The role of brand concept","2017","Journal of Retailing and Consumer Services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019994751&doi=10.1016%2fj.jretconser.2017.05.007&partnerID=40&md5=3b29dab114c97bb6f8c129c957cdbe37","Despite extant literature, the most effective structure of loyalty programs is still heavily questioned among researchers. Building on the congruence principle, we examine the moderating role of brand concept. Our findings reveal that for symbolic brand concepts, customers perceive hierarchical loyalty program structures (which classify customers into tiers according to spending levels or other purchase activities) to be more congruent; this perception increases firm loyalty intentions. However, for functional brand concepts, customers perceive hierarchical and linear loyalty programs structures as equally congruent. Also for symbolic brand concepts, program structure appears as the most important feature in ensuring perceived congruence between a program and a brand, ahead of program benefits. These findings have important theoretical and managerial implications. © 2017 Elsevier Ltd"
"Chan M.; Kemp S.; Finsterwalder J.","Chan, May (57188957273); Kemp, Simon (7102089128); Finsterwalder, Jörg (35738576800)","57188957273; 7102089128; 35738576800","The concept of near money in loyalty programmes","2016","Journal of Retailing and Consumer Services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964344451&doi=10.1016%2fj.jretconser.2016.04.008&partnerID=40&md5=88ad874bf6891f4879afe481c16c30d2","Loyalty reward schemes often have their own currency, for example, frequent flyer miles, which is a form of near money or quasi money. In a variation of earlier work by Snelders et al. (1992), when examining both New Zealand (Study 1) and Hong Kong (Study 2) residents, respondents provided typicality ratings, similarity ratings, and answers and reaction times to the question ""Is X a type of money?"" for examples of money, near money and objects of value. The results from both studies showed that near money is conceptualised in a way that is like but distinct from legal tender. Two further studies investigated implications of this conceptualisation. Study 3 found that preferences for spending near money were influenced by the ostensible purpose of the currency, and Study 4 showed that near money seemed to be placed outside of regular legal tender mental accounts. © 2016 Elsevier Ltd."
"Miranda M.J.; Konya L.; Havrila I.","Miranda, Mario J. (55437276600); Konya, Laszlo (7003443194); Havrila, Inka (6507163656)","55437276600; 7003443194; 6507163656","Fine Tuning Customer Satisfaction to Prevent Shopper Attrition","2015","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125416927&doi=10.1007%2f978-3-319-11845-1_52&partnerID=40&md5=23b57b6e14e9efd7c529769301401279","This study estimated two models; one predicting store satisfaction and the other predicting store loyalty. This paper demonstrates that the significant factors that contribute to store satisfaction have little in common with the factors that impel shoppers to stay store loyal. Moreover, there was no evidence from this study that shoppers– store satisfaction was a significant influence on their continued patronage of the store. However even in a state of heightened consciousness of a special purchase opportunity (ongoing discounted petrol) in an alternative grocery store, respondent shoppers in this study, showed evidence of eight factors that could motivate them to continue returning to the current store. © 2015, Academy of Marketing Science."
"Sayman S.; Hoch S.J.","Sayman, Serdar (6507645188); Hoch, Stephen J. (7006776066)","6507645188; 7006776066","Dynamics of price premiums in loyalty programs","2014","European Journal of Marketing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959279212&doi=10.1108%2fejm-11-2011-0650&partnerID=40&md5=8413b44f2226b3eb4a701822ac9f1b75","Purpose – A loyalty program might influence buyer behavior in several ways. Prior research offers evidence that buyers might increase the frequency of purchases and volume per occasion in a loyalty program; however, the effect on buyers’ price tolerance has not been studied before. The aim of this paper is to examine buyers’ willingness to pay a price premium for a firm offering a loyalty program reward. Design/methodology/approach – An analytical model of dynamic consumer choice is developed, where one of the two selling firms offers a reward for a certain number of purchases. The maximum price premium that a normatively rational buyer should be willing to pay at each level of accumulated purchases is obtained. A price tolerance in controlled settings is obtained and these are compared with normative solutions. Findings – Analytically, it is shown that the maximum price premium increases as purchases are accumulated; and the exact solutions can be found, given the price distributions and program design parameters. In the empirical studies it is found that individuals’ maximum premiums are less than the normative levels. On the other hand, as buyers accumulate purchases from the reward offering firm, and get closer to the reward, maximum premiums paid increase – particularly when the reward is immediate. Originality/value – This paper contributes to the loyalty programs literature by examining the price premium, or switching barrier, aspect of buyer response. Furthermore, the paper not only models and solves the normative strategy, but also obtains actual price tolerance in laboratory settings. © Emerald Group Publishing Limited."
"van Berlo G.; Bloemer J.; Blazevic V.","van Berlo, Geert (56215324000); Bloemer, Josée (6701312682); Blazevic, Vera (6602848336)","56215324000; 6701312682; 6602848336","Customer demotion in hierarchical loyalty programmes","2014","Service Industries Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904468821&doi=10.1080%2f02642069.2014.915950&partnerID=40&md5=4687b9cf85ea02d2c967347a1f344cb3","Hierarchical loyalty programmes are popular in many service industries, as a means to tie customers to the company and improve customer relationships. In these programmes, customers obtain more benefits if they spent more but are demoted if they spent less. This study focuses on demotion and suggests that customer demotion can have an asymmetrical negative effect on customers' trust, commitment, and loyalty. The effect appears strongest for demoted customers with an external locus of causality. An experimental study also shows that customer loyalty is lower for demoted customers than for customers who were never elevated. © 2014 © 2014 Taylor & Francis."
"Azeem M.M.; Baker D.; Villano R.A.; Mounter S.; Griffith G.","Azeem, Muhammad Masood (6603843859); Baker, Derek (7404140471); Villano, Renato A. (58345365700); Mounter, Stuart (38361885200); Griffith, Garry (7102928863)","6603843859; 7404140471; 58345365700; 38361885200; 7102928863","Food shoppers’ share of wallet: A small city case in a changing competitive environment","2018","Journal of Retailing and Consumer Services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044477764&doi=10.1016%2fj.jretconser.2018.03.009&partnerID=40&md5=61bc56e8fd95c6e4a8cc13ad4b4a1195","Australia's highly concentrated food retail environment is examined in the context of competitive entry in a small city. Based on a conceptual framework that draws on existing literature, food stores’ customers’ share of wallet (SOW) is measured in a survey (n = 379) which brackets the opening of a new supermarket. A number of variables are recorded in the survey that are not available from other data collection methods. The drivers of SOW are determined using a 2-limit Tobit model which incorporates the direct and interactive aspects of the pathways identified in the Conceptual Framework. At one of the stores (Woolworths), the influence of loyalty schemes is found to vary with customers’ perceptions of stores, with implications for enhanced customer targeting by food retail managers. The impact of loyalty programs is found to be mitigated by the entry of a competitor, particularly in the case of price-conscious customers. Senior citizens are found to allocate higher SOW to small rather than large stores, and there are small effects due to the sex of the customer. There are few indications of a bespoke small city model of the drivers of SOW, but a number of interactions are identified for future research. © 2018 Elsevier Ltd"
"Sayman S.; Usman M.","Sayman, Serdar (6507645188); Usman, Murat (7004222994)","6507645188; 7004222994","Erratum to: Price discrimination through multi-level loyalty programs (Mark Lett, (2015), 10.1007/s11002-015-9385-7)","2016","Marketing Letters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944686674&doi=10.1007%2fs11002-015-9399-1&partnerID=40&md5=f2ed68a8b64fa05e68d1189e42ed6fb3","The published article unfortunately contained mistakes. The presentations of equations found in Proposition 4 and Proof of Proposition 4 were incorrect. However, these have been addressed and the original article was corrected. © 2015, Springer Science+Business Media New York."
"Bruneau V.; Liu-Thompkins Y.","Bruneau, Virginie (57202545338); Liu-Thompkins, Yuping (54929818600)","57202545338; 54929818600","Are Loyalty Programmes Shams? A Study Assessing How Loyalty Programmes can Create Loyalty to the Company Rather than to the Program: An Abstract","2019","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125178346&doi=10.1007%2f978-3-030-02568-7_106&partnerID=40&md5=171219271d083db543d2d8fbcc259c4d","Many researchers have studied LPs extensively, but their effectiveness remains debatable. Some researchers found positive effects (Keh and Lee 2006), while others have not found any effects of LPs (Sharp and Sharp 1997). Shugan (2005) considers them as shams because they produce liabilities (e.g. promises of future rewards or deferred rebates) rather than assets. They can foster customers’ short-term loyalty to the programme instead of developing long-term company loyalty. The objective of this research is to better understand how LPs can produce assets by creating long-term relationships instead of making customers only loyal to the programme and provide liabilities to the company. Based on a dataset matching behavioural and attitudinal data, this research proposes that some behavioural patterns, based on LP members’ speed of earning loyalty points and redemption rate, will have an impact on the gap between programme loyalty and company loyalty. While a high speed of earning (combined with low redemption) or a high redemption rate (combined with a low speed of earning) will reduce this gap, a high speed of earning combined with a high redemption rate will increase this gap. Our study contributes to both marketing research and practice in two different ways. First, we investigate the gap between LP loyalty and company loyalty by considering them together as an outcome variable. Previous research has mainly investigated both loyalties separately by investigating what their antecedents are and how LP loyalty affects company loyalty. Second, despite the fact that attitudes and behaviours are closely linked (Fishbein and Ajzen 1975), few research have studied the effects of behaviours on attitudes in an LP context. The present research tries to fill in this gap by exploring the relationship between the LP, customers’ attitudes and behaviours. References Available Upon Request © 2019, Academy of Marketing Science."
"Melnyk V.; Bijmolt T.","Melnyk, Valentyna (26967876800); Bijmolt, Tammo (6602135530)","26967876800; 6602135530","The effects of introducing and terminating loyalty programs","2015","European Journal of Marketing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928231095&doi=10.1108%2fEJM-12-2012-0694&partnerID=40&md5=66d60268c06286becb3797ee9988d3dc","Purpose – The goal of this paper is to empirically investigate the effects of an loyalty program (LP) introduction and termination, accounting for simultaneous effects of LP designs, cross-customer effects and competition effects. Despite frms across the globe spend billions of dollars on LPs, it is not clear: whether these programs enhance customer loyalty, what happens if a program is terminated and which LP design elements enhance effectiveness of LPs. Design/methodology/approach – The authors empirically investigate to what extent the effects of introducing and terminating a LP depend on: its monetary and non-monetary design elements, customer characteristics and competition. The empirical evidence is based on a bivariate hierarchical linear model, using a large-scale dataset involving 9,783 consumers rating 24 different LPs across eight industries. Findings – While the characteristics of LP are more important in infuencing customer behavior when they join the LP, the competitive environment and the duration of membership in an LP are the primary drivers of customer reactions to LP termination. Non-monetary discrimination between members and non-members is a more powerful tool in creating customer loyalty than offering higher discounts or saving points. The effect of discrimination on loyalty sustains when an LP is terminated. Research limitations/implications – This is the frst research to empirically investigate the effect of an LP termination, accounting for simultaneous effects of LP designs and competition effects. The authors measured behavioral intentions in a hypothetical case of LP termination. Future research could assess the effects of LP termination and the moderating role of both monetary and non-monetary design elements on other behavioral loyalty variables based on, e.g. household panel data, when such data on LP terminations across industries becomes available. Practical implications – When a frm considers the introduction of an LP or changing an existing one, non-monetary discrimination between members and non-members seems to be the most effective tool in building sustainable customer loyalty. Further, offering a relatively low saving rate is a viable way to keep costs down because the savings percentage does not signifcantly affect loyalty. For the same reason, frms can also consider reducing or eliminating LP-based discounts. The competitive environment and the duration of membership in an LP are the primary drivers of customer reactions to LP termination. Originality/value – To the best of authors’ knowledge, the potential effects of LP termination have not been addressedin the current literature. The authors empirically assess the effects of LP termination and effects of those programs at the introduction. Understanding the factors that moderate the potential negative impact of terminating an LP is of crucial importance to managers and researchers alike. The paper is of great value for frms that consider introducing, modifying or terminating an LP. © Emerald Group Publishing Limited."
"Steinhoff L.; Palmatier R.W.","Steinhoff, Lena (55613464200); Palmatier, Robert W. (15058166500)","55613464200; 15058166500","Understanding loyalty program effectiveness: managing target and bystander effects","2016","Journal of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027933386&doi=10.1007%2fs11747-014-0405-6&partnerID=40&md5=725cba17644f69f9bc42359411220b52","Loyalty programs are a ubiquitous marketing tactic, yet many of them perform poorly and the reasons for loyalty program failure remain unclear to both marketing managers and researchers. This article presents three studies—two experiments and one survey—in support of the notion that a greater understanding of loyalty program performance demands an expanded theoretical framework. Specifically, researchers and managers must account for loyalty programs’ effects on both target and bystander customers in the firm’s portfolio, the simultaneous effects of three performance-relevant mediating mechanisms (gratitude, status, unfairness), and the contingent effects of program delivery (rule clarity, reward exclusivity, reward visibility) on specific mediating linkages. The results provide insights into why and when loyalty programs fail and into the complex trade-offs managers face. Loyalty programs have opposing effects on target and bystander customers’ loyalty and sales. While rule clarity suppresses both negative bystander as well as positive target effects, reward visibility enhances both types of effects. Exclusive rewards offer a means to alleviate negative bystander effects without affecting targets. The article both conceptually and empirically establishes a comprehensive analysis framework that can help marketing managers and researchers evaluate and improve loyalty program effectiveness. © 2014, Academy of Marketing Science."
"Meyer-Waarden L.","Meyer-Waarden, Lars (16067104100)","16067104100","Effects of loyalty program rewards on store loyalty","2015","Journal of Retailing and Consumer Services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927733985&doi=10.1016%2fj.jretconser.2015.01.001&partnerID=40&md5=9a93120cc5692c132565575a33c67a19","This investigation examines consumers' preferred loyalty program (LP) designs across two retail contexts, grocery retailing and perfumery, with varying degrees of personal involvement. The research employs in-store full profile conjoint analysis by using the following attributes: timing of the reward, reward compatibility with the store's image, and tangibility.Our research reveals that the underlying effects of reward types on preferences and intended store loyalty differ depending on the level of consumers' personal involvement. In sectors with high personal involvement, compatibility with the store's image and intangible rewards increase LP preference and loyalty intentions. The time required to obtain the reward (immediate/delayed) has no impact. In sectors with low personal involvement, immediate and tangible rewards increase LP preference and loyalty intentions. Compatibility with the store image has no impact. © 2015 Elsevier Ltd."
"Thompson S.A.; Gooner R.A.; Kim A.","Thompson, Scott A. (7403233167); Gooner, Richard A. (16024682400); Kim, Anthony (56320493000)","7403233167; 16024682400; 56320493000","Your mileage may vary: Managing untargeted consumers’ reactions to promotions","2014","Journal of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946480224&doi=10.1007%2fs11747-014-0404-7&partnerID=40&md5=883d3afeab86351dc3ed3b24c7246c96","CRM, CLV, and loyalty programs emphasize carefully targeting promotions to select consumers. However, with websites actively disseminating promotions to the untargeted, keeping targeted promotions from untargeted consumers is increasingly difficult. Spillover of targeted promotions to untargeted consumers can be a boon or a curse, depending on how the firm manages promotions’ features and characteristics. Extant literature provides little guidance on how firms can shape targeted promotions to strategically encourage participation or abstention by the untargeted. Drawing on equity theory and scarcity theory, we analyze 1,000 promotions discussed by members of the highest traffic “deals” website. We find: (1) untargeted consumers readily access promotions not targeted to them; (2) untargeted consumers find such offers more attractive than untargeted promotional offers; and (3) knowledge of prior promotions’ pricing, “may not be for you” language, and quantity/time limits influence evaluations. We discuss how managers can shape promotions to better manage untargeted consumers’ responses. © 2014, Academy of Marketing Science."
"Gafeeva R.; Hoelzl E.; Roschk H.","Gafeeva, Rufina (57196475624); Hoelzl, Erik (23967620300); Roschk, Holger (35604545800)","57196475624; 23967620300; 35604545800","What else can your payment card do? Multifunctionality of payment modes can reduce payment transparency","2018","Marketing Letters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033486221&doi=10.1007%2fs11002-017-9445-2&partnerID=40&md5=b68926034fedbccb50315b44408d9077","Payment modes (e.g., cash vs. credit card) vary in the transparency of the outflow of money. Smartcards (multifunctional cards), which bundle payment with non-payment functions (e.g., loyalty programs, identification, and other information functions), have become an increasingly popular payment mode. This shift toward multifunctionality in payment modes is assumed to reduce payment transparency and consequently to decrease consumers’ recall accuracy of past expenditures. We employ a field study to examine recall accuracy for recent purchases with cash, a single-function card, and a multifunctional card. We find that recall accuracy is lower when using a single- or a multifunction card than cash. We also find that it is not the multifunctionality of the card that results in a higher recall error but the individual usage patterns: A higher usage frequency of the non-payment functions results in a higher recall error. © 2017, Springer Science+Business Media, LLC."
"Warne R.C.","Warne, Rick C. (35410756900)","35410756900","Ending Eternal Liabilities: Updates to Gift Card and Loyalty Program Accounting","2017","Journal of Corporate Accounting and Finance","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132071271&doi=10.1002%2fjcaf.22281&partnerID=40&md5=354976657d2ce844d8c40b85aa9db822","The Financial Accounting Standards Board recently updated rules regarding revenue recognition, which includes the accounting for gift card and customer loyalty point “breakage.” Breakage is the number of gift cards sold or customer loyalty points that will remain unredeemed indefinitely. Until the recent change, some companies kept the liabilities on their records indefinitely, while other companies reduced the liabilities over time, which created inconsistencies between companies. This article provides an example and discusses the changes related to accounting for gift cards and customer loyalty programs. © 2017 Wiley Periodicals, Inc. © 2017 Wiley Periodicals, Inc."
"Stathopoulou A.; Balabanis G.","Stathopoulou, Anastasia (57070244800); Balabanis, George (6603071828)","57070244800; 6603071828","The effects of loyalty programs on customer satisfaction, trust, and loyalty toward high- and low-end fashion retailers","2016","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973542673&doi=10.1016%2fj.jbusres.2016.04.177&partnerID=40&md5=c5b11192a717ba861d26a765af043f9c","This study examines the differential effects of the benefits customers receive from a loyalty program (LP) on satisfaction with the LP, trust in the LP, and store loyalty for high- and low-end fashion retailers. With survey data from U.S. LP subscribers, the study tests the relationships using multiple regressions and analysis of covariance. The results show that symbolic benefits are more important for high-end fashion store consumers' satisfaction with the LP; conversely, utilitarian benefits increase consumers' satisfaction with the LP more in low-end fashion retailing, whereas hedonic benefits increase consumers' satisfaction with the LP in both types of retailers. All benefits in both types of retailers affect trust in the LP. Finally, satisfaction with and trust in the LP are important drivers of loyalty to the retailer. The findings have important implications on how managers of high- and low-end fashion retailing can effectively design their LP rewards to maximize loyalty. © 2016 Elsevier Inc."
"Breugelmans E.; Liu-Thompkins Y.","Breugelmans, Els (14218900200); Liu-Thompkins, Yuping (54929818600)","14218900200; 54929818600","The effect of loyalty program expiration policy on consumer behavior","2017","Marketing Letters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029719953&doi=10.1007%2fs11002-017-9438-1&partnerID=40&md5=46c1712d9067f9fa5608c571cfd68388","Although loyalty programs can help divert costs to the future by using delayed rewards, unredeemed program currency can become significant liability for the firm. To alleviate this concern, many programs have introduced a point expiration date or have shortened their expiration time horizon. This issue of point expiration has received scant attention in the literature. Contrary to an intuitive negative effect one would expect from a more stringent expiration policy, our real-life data and lab experiment demonstrated that a finite expiration policy can affect purchases positively but only for consumers who have the flexibility to adapt their behavior to such a policy. We identified usage level and engagement in multi-store shopping as two sources contributing to flexibility. Overall, our findings point to a need to understand one’s customer base to design the optimal point expiration policy and program communication. © 2017, Springer Science+Business Media, LLC."
"Pasch J.R.","Pasch, James R. (57469176600)","57469176600","It Solutions that Foster Relationship Equity in Customer Relationship Management (CRM)","2015","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125403842&doi=10.1007%2f978-3-319-11779-9_53&partnerID=40&md5=363ae6c3cc6073b03f689e93c1382186","A flailing marketing campaign faces identification of where, when, and how fast to invest funds effectively to improve sales. With the right tools, assessing return on investment is quantifiable, providing numerous choice options to strategic decision makers. The right tool can lead to marketing success and overall company profitability. © 2015, Academy of Marketing Science."
"Hanna R.C.; Swain S.D.","Hanna, Richard C. (7101925719); Swain, Scott D. (7102336311)","7101925719; 7102336311","Social Media Game Design: Unintended Effects on Consumer Choice","2015","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125083050&doi=10.1007%2f978-3-319-10951-0_100&partnerID=40&md5=9a731dd510fdfe3c8977b29b20304923","Social media is an important topic in business today as many firms struggle to find how to use it as part of their overall marketing strategy (Hanna, Rohm, and Crittenden, 2011). More and more, companies are using social media websites such as Facebook and Twitter to distribute promotional coupons and offer loyalty programs. In an effort to leverage the fact the people play various games alone and with friends on these social media sites, many companies have attempted to merge promotional distributions, such as coupon giveaways, with social games. The games used for these giveaways range from simple games of chance (e.g., lottery, scratch ticket, etc.) to games that require significant effort (e.g., treasure hunts, quizzes, etc.). This use of game play mechanics in non-game applications, also known as gamification, has been used in a variety of situations including promotions, training programs, goal achievement programs, and others. While consumer responses to these games are generally positive, it is less clear under what conditions consumers are most likely to ultimately redeem earned rewards. © 2015, Academy of Marketing Science."
"Hwang J.H.; Chung J.; Kim J.W.; Lee D.; Yoo W.S.","Hwang, Joon Ho (35558809300); Chung, Jaiho (35558352800); Kim, Jae Wook (56156466300); Lee, Dongwon (57192806113); Yoo, Weon Sang (24512406600)","35558809300; 35558352800; 56156466300; 57192806113; 24512406600","Antecedents to loyalty point redemption: Implications for customer equity management","2016","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964661216&doi=10.1016%2fj.jbusres.2015.12.065&partnerID=40&md5=f9a76ec5c97767b7c03391794db0d4e1","This study examines the determinants of member customers' decision to redeem versus accumulate loyalty program (LP) points by focusing on the effects of the different transaction channels (online versus offline) and the demographic information of member customers. This study finds that transactions that occur through online channels and those made by younger customers demonstrate a greater tendency of redeeming LP points as opposed to accumulating them. This study also finds that online channels show a moderating role by mitigating the demographic effects on member customers' point redemption behavior. These findings allow LP providers to predict future LP point balances by analyzing their main transaction channels and the demographic profiles of member customers. © 2016 Elsevier Inc.."
"Breuer R.; Brettel M.","Breuer, Ralph (54408085700); Brettel, Malte (24402546200)","54408085700; 24402546200","Time Lags of Online Advertising: Using Interactive AD Channels to Attract Existing and New Customers","2017","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125365924&doi=10.1007%2f978-3-319-50008-9_4&partnerID=40&md5=8428b56e407f1325a44eab0d66d00077","Although online advertising has become a full element of the marketing mix and is still growing in importance, studies of long-term, or lagged, advertising effects have generally either neglected interactive online advertising channels or have treated online advertising as one uniform block. We analyze the short- and long-term effectiveness of different types of interactive online advertising channels with special attention to the differences between existing and new customers. We look at the sales effect of search engine marketing (SEM), banner advertising, price comparison advertising (PCA) and customer loyalty program advertising (CLA) using a sample of 2.8 million purchases and over 1.1 million individual costumers. The data spans a period of 365 days and was obtained from the.com-website of a leading online-platform for used and antiquarian books. Since SEM, banner advertising, and CLA are widely know we will focus our brief introduction on PCA: Price comparison websites are internet service platforms that allow users to compare prices across a wide variety of retailers. Next to each displayed price there is a link to the retailers’ website, and clicks on these links can be counted to determine effectiveness. Since retailers pay to be listed on these price comparison websites and can improve their ranking position by paying a premium, price comparison websites are much more an advertising channel than an objective tool to screen the market. Therefore, we call placement on such sites price comparison advertising (PCA). Like search engine advertising PCA is a type of interactive on-demand advertising (Rappaport 2007). The model used to estimate carryover effects of advertising is based on the direct aggregation approach derived from Srinivasan and Weir (1988) and works as described in Herrington and Dempsey (2005). It delivers a separate λ-values for the carryover effect of each advertising channel and is estimated with Stata 11 using Generalized Least Squares. The findings indicate that different online advertising channels have different carryover effects (e.g. λPCA,EC: 0.05 vs. λSEM,NC: 0.65), which means that their sales impact ranges between less than a day (e.g. PCAEC: 0.8 days) and a couple of days (e.g. SEMNC: 5.3 days). Only by using the direct aggregation approach with separate λ-values for each advertising channel that we employed here, instead of a one-size-fits-all λ for all channels together, it is possible to identify the appropriate carryover effect for each advertising channel. Our calculations show that in the analyzed sample, all else being equal, banners and CLA are working better to target existing customers whereas PCA is better suited to attract new customers. Although those results might vary by e.g., product category or ad content, our contribution is the approach of how to consider time-lags and long-term advertising effects when analyzing the target group specific effectiveness of different online advertising channels. On top of this general marketing research can profit from our results because the approach can also be used for offline and mixed offline/online environments to improve marketing mix decision. The results indicate that existing studies that ignore long-term effects of advertising, use a one-size-fits-all λ for all channels, or do not differentiate between target groups could be improved by considering those elements which significantly influence advertising success. Several avenues for further research exist. To keep it short we present only one of the avenues: It would be interesting to understand the influence of physical differences between online and offline advertising on its effectiveness. In particular we ask: Do physical circumstances of online, in comparison to offline advertising (e.g. customer has to leave its house after watching a TV ad, before he/she can buy the advertised product) influence psychological effects of advertising (e.g. intermediate ad effects)? © 2017, Academy of Marketing Science."
"Lim S.; Lee B.","Lim, Sanghee (56666417000); Lee, Byungtae (7405439694)","56666417000; 7405439694","Loyalty programs and dynamic consumer preference in online markets","2015","Decision Support Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944152384&doi=10.1016%2fj.dss.2015.05.008&partnerID=40&md5=888b0d2462f92d135492b4c8f4b1868b","With the rise of online retail markets, many online retailers are replicating the promotion strategies that offline retailers have used without a clear understanding of whether these strategies will deliver similar results in online markets. In particular, a loyalty program, which provides rewards that can be used for future purchase, is a widely adopted promotion strategy by both offline and online retailers with the intention of increasing customer retention and resultant profits. However, the profit contribution of loyalty programs in offline markets is highly controversial. Our question is whether the result will be similar in online markets. Our game-theoretic model shows that the likelihood of success for loyalty programs is higher in online than in offline markets. We note that consumers' preference for retail stores is more dynamic, and the cost of revisiting a store to redeem loyalty rewards is relatively lower in online markets, because consumers in online markets do not incur physical transportation costs. These characteristics provide the condition where loyalty programs effectively facilitate customer retention, while having fewer risks of rewarding the customers who would have made a purchase regardless of any offered rewards. Our model also suggests that, due to the more dynamic consumer preference in online markets, transaction data collected through loyalty programs provides stronger profit incentives for retailers. Our study helps retailers understand the differences between offline and online markets as well as the impact of the differences on the effectiveness of their loyalty programs. © 2015 Elsevier B.V. All rights reserved."
"Hultén B.","Hultén, Bertil (38662934400)","38662934400","Relational Marketing Strategy in Corporate Chains-BCR’S’ Customer Specific Marketing’","2015","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125595046&doi=10.1007%2f978-3-319-11848-2_2&partnerID=40&md5=680893cf51381172a4397383b636d4f9","The author investigates how a Swedish grocery corporate chain integrates centralized and decentralized chain management functions and marketing activities in applying the ‘Customer Specific Marketing’ as a marketing tool. It will be examined with emphasis on its theoretical and managerial implications for relationship marketing in business-to-consumer relationships (BCR’s). A conceptual model of corporate chain relationships has been developed and the model illustrates the external and internal business relationships of corporate chains in a relationship marketing context. © 2015, Academy of Marketing Science."
"Butler T.D.; D’Souza G.","Butler, Timothy D. (7201519227); D’Souza, Giles (7004095268)","7201519227; 7004095268","Soft and Hard Benefits of Loyalty Programs and Loyalty Outcomes","2015","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087259734&doi=10.1007%2f978-3-319-11797-3_133&partnerID=40&md5=3315ded452912913bf5f7d4e473856fa","The task of differentiating services becomes increasingly difficult when those services begin to be perceived as easily imitable and fairly standard. The perspective offered by service dominant logic (SDL) suggests that when marketers face such a prospect, they should proceed by moving from tangible to intangible service attributes and to co-create value with their customers, making the process of imitation much more difficult. In the credit card industry, the creation and execution of effective rewards programs has been the primary way credit cards differentiate their offerings. This paper examines how hard and soft benefits of credit card loyalty programs are perceived, and how they influence attitudinal and behavioral loyalty. In line with the SDL perspective, the importance of soft benefits is emphasized. The results show that attitudinal loyalty is a key mediator of the relationships between both hard and soft benefits of loyalty programs and behavioral loyalty. The results and implications for future research are discussed. © 2015, Academy of Marketing Science."
